CRIMEID,CCN,REPORTDATE,ADDRESS,WARD,LATITUDE,LONGITUDE,location_error_type,severity_score,NEARESTINTSTREETNAME,OFFINTERSECTION,INTAPPROACHDIRECTION,candidate_rank,recovered_nearestintkey,recovered_intersection_name,candidate_street_1,candidate_street_2,matched_distance_m,both_street_score,v3_rerank_score,recovery_confidence
62606260174,25016999,2025-02-04 20:10:00+00:00,1223 17TH STREET NE,WARD 5,38.906383,-76.978474,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,ebea619ab2a514462edf3a56a6200b0e,MOUNT OLIVET ROAD NE AND 17TH STREET NE,MOUNT OLIVET ROAD NE,17TH STREET NE,66.40672294607788,2,133.59327705392212,LOW
62606323287,25017045,2025-02-04 20:00:00+00:00,1322 NORTH CAPITOL STREET NW,WARD 5,38.908037,-77.009186,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,c5efd4ec5cdd13d88d01274a44eb2abf,HANOVER PLACE NW AND NORTH CAPITOL STREET NW,HANOVER PLACE NW,NORTH CAPITOL STREET NW,15.890332712977806,2,184.1096672870222,LOW
62606445042,25016921,2025-02-04 17:40:00+00:00,5901 NEW HAMPSHIRE AVENUE NE,WARD 4,38.961681,-77.005467,FAR_FROM_CENTERLINE,6.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,7518acff32aa439e8c486f030fc36988,NEW HAMPSHIRE AVENUE NE AND OGLETHORPE STREET NE,NEW HAMPSHIRE AVENUE NE,OGLETHORPE STREET NE,30.452215951248306,2,169.54778404875168,LOW
62606511056,25017040,2025-02-04 09:00:00+00:00,1010 SOUTHERN AVENUE SE,WARD 8,38.832502,-76.986823,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,548dbfd27df6b66d2c23465109576763,WHEELER ROAD SE AND SOUTHERN AVENUE SE,WHEELER ROAD SE,SOUTHERN AVENUE SE,61.72609664673451,2,138.2739033532655,LOW
62606985487,25016989,2025-02-04 19:28:00+00:00,1847 14TH STREET NW,WARD 1,38.91557,-77.031735,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,b3859c1b21d5b8092ae8387670a87bec,14TH STREET NW AND T STREET NW,14TH STREET NW,T STREET NW,19.079492739339837,2,180.92050726066017,LOW
62606988189,25017094,2025-02-04 21:50:00+00:00,415 MICHIGAN AVENUE NE,WARD 5,38.931208,-76.999755,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,dc3dd735e5825ac7e27b260ba7de47ea,4TH STREET NE AND MICHIGAN AVENUE NE,4TH STREET NE,MICHIGAN AVENUE NE,72.57173756952824,2,127.42826243047176,LOW
62607002166,25017035,2025-02-04 18:29:00+00:00,1080 MOUNT OLIVET ROAD NE,WARD 5,38.912851,-76.987917,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,339506a274b5e64e2620ca0074c62f15,FAIRVIEW AVENUE NE AND GALLAUDET STREET NE,FAIRVIEW AVENUE NE,GALLAUDET STREET NE,22.45883698681664,0,-22.45883698681664,LOW
62607193813,25017097,2025-02-04 05:00:00+00:00,1389 FLORIDA AVENUE NE,WARD 6,38.900613,-76.986012,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,a68f173c2baca40e0ec521381f8d4705,STAPLES STREET NE AND FLORIDA AVENUE NE,STAPLES STREET NE,FLORIDA AVENUE NE,36.49504235921478,2,163.50495764078522,LOW
62607289420,25017100,2025-02-04 22:30:00+00:00,1839 BENNING ROAD NE,WARD 6,38.898694,-76.97653,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,1ec8fa4bf32e690080fd3e8a82a3050d,19TH STREET NE AND BENNING ROAD NE,19TH STREET NE,BENNING ROAD NE,24.107938969507398,2,175.8920610304926,LOW
62607580729,25017025,2025-02-04 20:20:00+00:00,4505 WISCONSIN AVENUE NW,WARD 3,38.948352,-77.079273,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,fe95b644f0cbdfef91948d510c084a4d,ALBEMARLE STREET NW AND WISCONSIN AVENUE NW,ALBEMARLE STREET NW,WISCONSIN AVENUE NW,60.2079411248602,2,139.7920588751398,LOW
62607748482,25017142,2025-02-04 23:42:00+00:00,4012 PENNSYLVANIA AVENUE SE,WARD 7,38.864273,-76.946782,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,3efde069e2f0e33bc7a05295cf692808,SOUTHERN AVENUE SE AND PENNSYLVANIA AVENUE SE,SOUTHERN AVENUE SE,PENNSYLVANIA AVENUE SE,59.07797075372289,2,140.9220292462771,LOW
62608154493,25017123,2025-02-04 23:30:00+00:00,772 11TH STREET SE,WARD 6,38.879278,-76.991304,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,dbceec7eb44a670bce362ffbdef7c876,11TH STREET SE AND I STREET SE,11TH STREET SE,I STREET SE,19.816388435512174,2,180.18361156448782,LOW
62608194116,25017076,2025-02-04 21:50:00+00:00,427 KENNEDY STREET NW,WARD 4,38.956478,-77.018826,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,853a4d73c69c1e00653d63a9b535e3ff,4TH STREET NW AND KENNEDY STREET NW,4TH STREET NW,KENNEDY STREET NW,87.69723492509632,2,112.30276507490368,LOW
62608200953,25017139,2025-02-04 23:28:00+00:00,"ASPEN STREET NW & LAUREL STREET NW
WASHINGTON,",WARD 4,38.972327,-77.014216,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,dfce6756be0da5b9d2ca97b1d0478a90,LAUREL STREET NW AND ASPEN STREET NW,LAUREL STREET NW,ASPEN STREET NW,0.02119655516445844,7,699.9788034448355,HIGH
62608223302,25017095,2025-02-04 22:26:00+00:00,1 M STREET SE,WARD 6,38.876464,-77.008605,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,d9f69a3ffba112cff7c6879d54e1435c,M STREET SE AND SOUTH CAPITOL STREET SE,M STREET SE,SOUTH CAPITOL STREET SE,27.23743076290642,2,172.76256923709357,LOW
62608285048,25017121,2025-02-04 22:15:00+00:00,600 19TH STREET NW,WARD 2,38.897862,-77.043469,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,d3d8559712a3787163457321970a2cc8,19TH STREET NW AND G STREET NW,19TH STREET NW,G STREET NW,51.01851439584024,2,148.98148560415976,LOW
62608316089,25017136,2025-02-05 00:00:00+00:00,915 OHIO DRIVE SW,WARD 2,38.879302,-77.031464,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,9762237a1786a46195b2c839b7adcf70,INTERSTATE 395 SOUTHBOUND AND RAMP TO OHIO DRIVE SW,INTERSTATE 395,OHIO DRIVE SW,74.47544374082281,2,125.52455625917719,LOW
62608391021,25017174,2025-02-05 00:50:00+00:00,6TH STREET NW & E STREET NW,WARD 6,38.89613,-77.019905,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,2a371255c03669f1635c516f7894153e,6TH STREET NW AND E STREET NW,6TH STREET NW,E STREET NW,0.043518101653365567,7,699.9564818983466,HIGH
62608426510,25017124,2025-02-04 23:20:00+00:00,6955 WILLOW STREET NW,WARD 4,38.974345,-77.014021,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,95dd1334a28f10e027e25818badf78bb,WILLOW STREET NW AND CARROLL STREET NW,WILLOW STREET NW,CARROLL STREET NW,51.96693074591555,2,148.03306925408447,LOW
62608544665,25017206,2025-02-05 01:50:00+00:00,1099 H STREET NW,WARD 2,38.899818,-77.026769,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,94fc78c56af897d45c1cea1887df69ce,11TH STREET NW AND H STREET NW,11TH STREET NW,H STREET NW,23.03150378992034,2,176.96849621007965,LOW
62608773464,25017223,2025-02-05 02:45:00+00:00,4 F STREET NW,WARD 6,38.897184,-77.009697,FAR_FROM_CENTERLINE,6.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,6f9fc901327d60a621b2728f81f1d835,NORTH CAPITOL STREET AND F STREET NW,NORTH CAPITOL STREET,F STREET NW,57.65802911300963,2,142.34197088699037,LOW
62608837274,25017181,2025-02-05 01:00:00+00:00,5510 NEW HAMPSHIRE AVENUE NW,WARD 4,38.956898,-77.009636,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,bbb8488dcfaec151c15c9379ccdb49f2,KENNEDY STREET NW AND NEW HAMPSHIRE AVENUE NW,KENNEDY STREET NW,NEW HAMPSHIRE AVENUE NW,45.248687519531806,2,154.7513124804682,LOW
62608847435,25017103,2025-02-04 21:18:00+00:00,4829 NORTH CAPITOL STREET NE,WARD 5,38.949558,-77.008423,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,9925795d123a57e46833882c4307d596,NORTH CAPITOL STREET AND ROCK CREEK CHURCH ROAD NE,NORTH CAPITOL STREET,ROCK CREEK CHURCH ROAD NE,111.37922820985804,2,88.62077179014196,LOW
62608984388,25017237,2025-02-05 03:38:00+00:00,1000 MASSACHUSETTS AVENUE NE,WARD 6,38.890993,-76.992646,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,a58c042077a57a9bd6d037d7de80740c,10TH STREET NE AND MASSACHUSETTS AVENUE NE,10TH STREET NE,MASSACHUSETTS AVENUE NE,23.758855466947534,2,176.24114453305248,LOW
62609011866,25017245,2025-02-05 02:20:00+00:00,4328 ALABAMA AVENUE SE,WARD 7,38.873751,-76.937044,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,3fad35300b506ea48ecee97fd011936d,RIDGE ROAD SE AND ALABAMA AVENUE SE,RIDGE ROAD SE,ALABAMA AVENUE SE,20.52287600999842,2,179.4771239900016,LOW
62611410511,25016981,2025-02-04 23:45:00+00:00,5100 WISCONSIN AVENUE NW,WARD 3,38.956411,-77.083503,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,bd8643a024c69781e12462098cd5f4e7,GARRISON STREET NW AND WISCONSIN AVENUE NW,GARRISON STREET NW,WISCONSIN AVENUE NW,54.66207411686198,2,145.337925883138,LOW
62637389440,25017289,2025-02-05 10:20:00+00:00,1 NEW YORK AVENUE NW,WARD 5,38.907471,-77.009187,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,55f8763586b916dc226a8f7792aee3cb,NEW YORK AVENUE NW AND N STREET NE,NEW YORK AVENUE NW,N STREET NE,17.72375106183657,2,182.27624893816343,LOW
62637538215,25016240,2025-02-03 12:30:00+00:00,1200 BLADENSBURG ROAD NE,WARD 5,38.905446,-76.980185,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,99d3eb60e28f3db6c1f363a95bc394a9,MEIGS PLACE NE AND BLADENSBURG ROAD NE,MEIGS PLACE NE,BLADENSBURG ROAD NE,20.384408092320214,2,179.6155919076798,LOW
62637937751,25017311,2025-02-05 12:00:00+00:00,101 K STREET NE,WARD 6,38.902231,-77.005888,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,40736cafb4216780e39074395946fe5a,1ST STREET NE AND K STREET NE,1ST STREET NE,K STREET NE,31.576251501633287,2,168.4237484983667,LOW
62638028457,25015386,2025-02-01 06:00:00+00:00,3000 PENNSYLVANIA AVENUE SE,WARD 7,38.871351,-76.963674,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,3eadd2d53012060439bb71dabd26870b,PENNSYLVANIA AVENUE SE AND 30TH STREET SE,PENNSYLVANIA AVENUE SE,30TH STREET SE,99.47135969145786,2,100.52864030854214,LOW
62638199992,25017326,2025-02-05 12:55:00+00:00,1450 V STREET NW,WARD 1,38.918115,-77.033552,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,f6598f9229e00ac352f5a7a5470d9ac2,15TH STREET NW AND V STREET NW,15TH STREET NW,V STREET NW,84.63655061863136,2,115.36344938136864,LOW
62638406914,25017317,2025-02-05 12:55:00+00:00,3400 EASTERN AVENUE NE,WARD 5,38.93019,-76.957045,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,6b559cc9d695054e6d691c592ae5449c,BLADENSBURG ROAD NE AND EASTERN AVENUE NE,BLADENSBURG ROAD NE,EASTERN AVENUE NE,87.42314826622106,2,112.57685173377894,LOW
62638770012,25017343,2025-02-05 14:30:00+00:00,16 NEW YORK AVENUE NE,WARD 5,38.907619,-77.008285,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,3,55f8763586b916dc226a8f7792aee3cb,NORTH CAPITOL STREET UNDER NEW YORK AVENUE NE,NORTH CAPITOL STREET,NEW YORK AVENUE NE,72.85046812898089,2,127.14953187101911,LOW
62639051197,25017362,2025-02-05 14:30:00+00:00,312 R STREET NW,WARD 5,38.912425,-77.01617,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,2e977931dca7261e7e759fa6a9248f28,4TH STREET NW AND R STREET NW,4TH STREET NW,R STREET NW,19.831458347009374,2,180.16854165299063,LOW
62639128075,25017375,2025-02-05 14:35:00+00:00,5808 GEORGIA AVENUE NW,WARD 4,38.960528,-77.028069,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,2f7b1060157bcd9b4342b112fcc17af5,GEORGIA AVENUE NW AND MISSOURI AVENUE NW,GEORGIA AVENUE NW,MISSOURI AVENUE NW,54.11585951733668,2,145.88414048266333,LOW
62639156677,25017356,2025-02-05 14:30:00+00:00,725 23RD STREET NW,WARD 2,38.898983,-77.049459,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,ed55ef09722541f993164ffdd5672738,23RD STREET NW AND H STREET NW,23RD STREET NW,H STREET NW,87.75507509256316,2,112.24492490743684,LOW
62640617328,25017376,2025-02-05 15:30:00+00:00,3145 V STREET NE,WARD 5,38.918704,-76.962473,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,6b73c7c2469bffa569fa4b5783a4fac7,V STREET NE AND 33RD STREET NE,V STREET NE,33RD STREET NE,96.28217295850875,2,103.71782704149125,LOW
62640690716,25017018,2025-02-04 20:32:00+00:00,3340 16TH STREET NW,WARD 1,38.932736,-77.036791,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,8f7d38b87601413f9a755eb93d58dfe0,16TH STREET NW AND MONROE STREET NW,16TH STREET NW,MONROE STREET NW,32.19813037674612,2,167.80186962325388,LOW
62640733087,25017397,2025-02-05 16:00:00+00:00,4400 KANSAS AVENUE NW,WARD 4,38.944037,-77.0245,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,90ea8275e5527388d3a705b92a156e88,KANSAS AVENUE NW AND WEBSTER STREET NW,KANSAS AVENUE NW,WEBSTER STREET NW,15.43498713611097,2,184.56501286388902,LOW
62640825145,25017456,2025-02-05 17:45:00+00:00,1701 H STREET NE,WARD 5,38.899859,-76.979159,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,bdbdb89a24ccc00418a07794ea19aeb9,17TH STREET NE AND H STREET NE,17TH STREET NE,H STREET NE,39.90943453872351,2,160.0905654612765,LOW
62640834172,25017412,2025-02-05 16:25:00+00:00,6552 EASTERN AVENUE NE,WARD 4,38.970264,-77.008624,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,5f83a938107092520d8fce64c61320f5,EASTERN AVENUE NE AND EASTERN AVENUE NW,EASTERN AVENUE NE,EASTERN AVENUE NW,19.696199580828758,2,180.30380041917124,LOW
62640872265,25017450,2025-02-05 17:08:00+00:00,730 23RD STREET NW,WARD 2,38.899243,-77.050133,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,ed55ef09722541f993164ffdd5672738,23RD STREET NW AND H STREET NW,23RD STREET NW,H STREET NW,36.77969749567254,2,163.22030250432746,LOW
62640982267,25017415,2025-02-05 13:30:00+00:00,5948 GEORGIA AVENUE NW,WARD 4,38.962368,-77.027918,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,b192305486f39c41ce08b6252667d036,GEORGIA AVENUE NW AND PEABODY STREET NW,GEORGIA AVENUE NW,PEABODY STREET NW,37.01958896404454,2,162.98041103595546,LOW
62641509842,25017465,2025-02-05 19:30:00+00:00,304 EASTERN AVENUE NE,WARD 7,38.892998,-76.909582,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,33df66a802baf590a8efa81a92b4fd69,EASTERN AVENUE NE AND SOUTHERN AVENUE NE,EASTERN AVENUE NE,SOUTHERN AVENUE NE,16.46181587745529,2,183.53818412254472,LOW
62641627155,25017497,2025-02-05 18:47:00+00:00,1200 NORTH CAPITOL STREET NW,WARD 6,38.906396,-77.009188,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,6f5ac909a4c8b911763abd5b6fc01e42,NORTH CAPITOL STREET AND M STREET NW,NORTH CAPITOL STREET,M STREET NW,83.94864853807216,2,116.05135146192784,LOW
62641739821,25017502,2025-02-05 19:00:00+00:00,2901 NELSON PLACE SE,WARD 7,38.876665,-76.967811,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,b30ef7335b28ac6a6e3e613d7c9049a0,FAIRLAWN AVENUE SE AND NELSON PLACE SE,FAIRLAWN AVENUE SE,NELSON PLACE SE,17.7703242134911,2,182.2296757865089,LOW
62641799259,25016572,2025-02-03 20:10:00+00:00,6401 GEORGIA AVENUE NW,WARD 4,38.96729,-77.026857,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,1784b46084741c48f9a269ca0d9a3940,TUCKERMAN STREET NW AND GEORGIA AVENUE NW,TUCKERMAN STREET NW,GEORGIA AVENUE NW,55.66441247126929,2,144.3355875287307,LOW
62643319116,25017478,2025-02-05 17:48:00+00:00,2400 MARTIN LUTHER KING JR AVENUE SE,WARD 8,38.862681,-76.992401,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,f76abb8f5d8d190d809828fe2f20f914,TALBERT STREET SE AND MARTIN LUTHER KING JR AVENUE SE,TALBERT STREET SE,MARTIN LUTHER KING JR AVENUE SE,16.435845184324645,2,183.56415481567535,LOW
62643344904,25017053,2025-02-04 20:30:00+00:00,4936 MINNESOTA AVENUE NE,WARD 7,38.910221,-76.931828,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,c75e6f937e24cc68cc7754226850c88e,MINNESOTA AVENUE NE AND MINNESOTA AVENUE NE,MINNESOTA AVENUE NE,MINNESOTA AVENUE NE,126.13600674367413,7,573.8639932563259,MEDIUM
62643386677,25017578,2025-02-05 21:46:00+00:00,680 BAYLEY PLACE SE,WARD 7,38.88125,-76.963676,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,4d661b64592d690bde7b6db829af8479,BAYLEY PLACE SE AND G STREET SE,BAYLEY PLACE SE,G STREET SE,114.89364947563448,2,85.10635052436552,LOW
62643667172,25017629,2025-02-05 22:50:00+00:00,1513 NORTH CAPITOL STREET NE,WARD 5,38.910047,-77.009051,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,9e8c925f188583a86d9097dd5747b2a3,BATES STREET NW AND NORTH CAPITOL STREET,BATES STREET NW,NORTH CAPITOL STREET,36.60940434885981,2,163.3905956511402,LOW
62643864453,25017534,2025-02-05 20:35:00+00:00,2324 18TH STREET NW,WARD 1,38.920421,-77.041961,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,8589dee2df91721d487a86fc1f9d84cb,BELMONT ROAD NW AND 18TH STREET NW,BELMONT ROAD NW,18TH STREET NW,19.52588942397241,2,180.47411057602758,LOW
62643915623,25016983,2025-02-04 19:44:00+00:00,230 54TH STREET SE,WARD 7,38.884846,-76.923801,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,cb958b27e25ba90a5fddcc29da860996,54TH STREET SE AND BASS PLACE SE,54TH STREET SE,BASS PLACE SE,26.70383401897681,2,173.2961659810232,LOW
62644275826,25017653,2025-02-06 00:00:00+00:00,442 3RD STREET NW,WARD 6,38.895146,-77.015173,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,06b4e95451692d1181bb564257ee9655,D STREET NW AND 3RD STREET NW,D STREET NW,3RD STREET NW,39.07894385928531,7,660.9210561407147,HIGH
62644343778,25017633,2025-02-05 05:00:00+00:00,2000 H STREET NW,WARD 2,38.899579,-77.045248,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,4d9d9e72603177ff4fca9aeeeb34ef09,H STREET NW AND 20TH STREET NW,H STREET NW,20TH STREET NW,29.65716712858396,2,170.34283287141605,LOW
62644528257,25017443,2025-02-05 17:00:00+00:00,1009 11TH STREET NW,WARD 2,38.902904,-77.026727,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,413b135951aedea4bd299d36fc3ed39b,K STREET NW AND 11TH STREET NW,K STREET NW,11TH STREET NW,50.289519875051205,2,149.7104801249488,LOW
62644558564,25017579,2025-02-05 21:30:00+00:00,2028 C STREET NE,WARD 7,38.893567,-76.975143,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,3,3ad5f07b08379d540225d8a74d8af4a4,C STREET NE AND 20TH STREET NE,C STREET NE,20TH STREET NE,98.2202530410119,2,101.7797469589881,LOW
62644589769,25016201,2025-02-03 06:58:00+00:00,116 DIVISION AVENUE NE,WARD 7,38.891447,-76.928497,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,c7dad367d39a945166520e65333edd13,BROOKS STREET NE AND DIVISION AVENUE NE,BROOKS STREET NE,DIVISION AVENUE NE,67.43754166545146,2,132.56245833454852,LOW
62644885056,25017667,2025-02-06 00:30:00+00:00,1750 MARTIN LUTHER KING JR AVENUE SE,WARD 8,38.868444,-76.988179,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,9cac1e345180317440391973b261040b,11TH STREET SE AND MARTIN LUTHER KING JR AVENUE SE,MARTIN LUTHER KING JR AVENUE SE,11TH STREET SE,35.02801488259742,2,164.9719851174026,LOW
62644895713,25017707,2025-02-06 02:05:00+00:00,1024 MCVAY PLACE SE,WARD 6,38.876491,-76.991786,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,3,de539c90bf34bc1830a9623971e2c328,MCVAY PLACE SE AND 10TH STREET SE,MCVAY PLACE SE,10TH STREET SE,84.42016180299025,2,115.57983819700975,LOW
62645021128,25017727,2025-02-06 02:17:00+00:00,2390 SOUTH CAPITOL STREET SE,WARD 8,38.862476,-77.001587,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,7960175e1d88670859a76c9d74673c5d,BARRY ROAD SE AND SUMNER ROAD SE,BARRY ROAD SE,SUMNER ROAD SE,138.95038227470346,0,-138.95038227470346,LOW
62645178865,25017734,2025-02-05 15:15:00+00:00,601 CHESAPEAKE STREET SE,WARD 8,38.828997,-76.998498,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,eab141560e1122832aeb1ae93bec4dc5,CHESAPEAKE STREET SE AND 6TH STREET SE,CHESAPEAKE STREET SE,6TH STREET SE,23.16082044735349,2,176.8391795526465,LOW
62645592979,25017731,2025-02-06 00:20:00+00:00,"RHODE ISLAND AVENUE NE & 3RD STREET NE
WASHINGTON,",WARD 5,38.919244,-77.002031,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,b98ff7c0f2584d3dc4460444ea91c969,W STREET NE AND RHODE ISLAND AVENUE NE,W STREET NE,RHODE ISLAND AVENUE NE,0.011205646275528404,2,199.98879435372447,LOW
62645630507,25017720,2025-02-06 02:30:00+00:00,2029 NORTH CAPITOL STREET NE,WARD 5,38.917811,-77.008908,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,3462ca624985d829e977170f25e1bc36,V STREET NE AND NORTH CAPITOL STREET NE,V STREET NE,NORTH CAPITOL STREET NE,32.90917502472865,2,167.09082497527135,LOW
62645751326,25017586,2025-02-05 21:32:00+00:00,25 BARNACLE COURT SW,WARD 8,38.828324,-77.017655,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,5,9fa311b7efad3401a22483457910ec15,BARNACLE COURT SW AND ARMOR COURT SW,BARNACLE COURT SW,ARMOR COURT SW,83.49967494927616,2,116.50032505072384,LOW
62647801133,25017446,2025-02-05 17:00:00+00:00,1006 M STREET NW,WARD 2,38.905645,-77.026389,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,de37d14cb54cc657a2cc62fcf07f38c2,M STREET NW AND 10TH STREET NW,M STREET NW,10TH STREET NW,35.10906987160928,2,164.89093012839072,LOW
62647986598,25017336,2025-02-05 13:56:00+00:00,3701 16TH STREET NW,WARD 4,38.937427,-77.036101,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,974d2181beffde507faf26dd554fd715,16TH STREET NW AND SPRING ROAD NW,16TH STREET NW,SPRING ROAD NW,29.90117590515332,2,170.0988240948467,LOW
62648128699,25017801,2025-02-06 11:05:00+00:00,3320 THEODORE R HAGANS DRIVE NE,WARD 5,38.920779,-76.957561,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,2324afe169a1c2bd794980952618092f,33RD PLACE NE AND SOUTH DAKOTA AVENUE NE,33RD PLACE NE,SOUTH DAKOTA AVENUE NE,80.01248422240747,0,-80.01248422240747,LOW
