CRIMEID,ADDRESS,WARD,severity_bucket,candidate_rank,candidate_intersectionkey,candidate_name,candidate_street_1,candidate_street_2,candidate_distance_m,true_nearestintkey,is_true_key
65724140857,122 KENILWORTH AVENUE NE,WARD 7,minor,3,31828e9fb642d2a6d09d0a8a133a590e,KENILWORTH AVENUE NE NORTHBOUND AND RAMP FROM EAST CAPITOL STREET EASTBOUND,KENILWORTH AVENUE NE,EAST CAPITOL STREET,93.48088881458882,ce441b9a9ed556c899dbbde5938e1df9,False
65724140857,122 KENILWORTH AVENUE NE,WARD 7,minor,4,03aaf2f11aa5288158fad9bc2844a0c9,KENILWORTH AVENUE NE SOUTHBOUND AND RAMP TO EAST CAPITOL STREET WESTBOUND,KENILWORTH AVENUE NE,EAST CAPITOL STREET,104.93375659669928,ce441b9a9ed556c899dbbde5938e1df9,False
65724140857,122 KENILWORTH AVENUE NE,WARD 7,minor,5,541e6c8a69bbb8917c4de3556b57c68d,BLAINE STREET NE AND KENILWORTH AVENUE NE,BLAINE STREET NE,KENILWORTH AVENUE NE,109.56031892087984,ce441b9a9ed556c899dbbde5938e1df9,False
61372129958,1611 FAIRLAWN AVENUE SE,WARD 8,minor,1,9af96ef756d1e40f0b82a1cde7a01256,16TH STREET SE AND FAIRLAWN AVENUE SE,16TH STREET SE,FAIRLAWN AVENUE SE,33.705282141889654,9af96ef756d1e40f0b82a1cde7a01256,True
61372129958,1611 FAIRLAWN AVENUE SE,WARD 8,minor,2,55f310a089592857209e0cfa632457e9,Q STREET SE AND 16TH STREET SE,Q STREET SE,16TH STREET SE,87.4465855363044,9af96ef756d1e40f0b82a1cde7a01256,False
61372129958,1611 FAIRLAWN AVENUE SE,WARD 8,minor,3,ecafbbf6da76881f8274d5db3ffb0ef5,17TH STREET SE AND FAIRLAWN AVENUE SE,17TH STREET SE,FAIRLAWN AVENUE SE,113.92143803701646,9af96ef756d1e40f0b82a1cde7a01256,False
61372129958,1611 FAIRLAWN AVENUE SE,WARD 8,minor,4,9a948eefd30910fcbaffeb0ee1361cb7,17TH STREET SE AND Q STREET SE,17TH STREET SE,Q STREET SE,127.08115320507265,9af96ef756d1e40f0b82a1cde7a01256,False
61372129958,1611 FAIRLAWN AVENUE SE,WARD 8,minor,5,8a226857bddc8d8dbcf0e45142d7e85c,Q STREET SE AND 17TH PLACE SE,Q STREET SE,17TH PLACE SE,190.6897101434132,9af96ef756d1e40f0b82a1cde7a01256,False
68164404556,1500 NORTH CAPITOL STREET NW,WARD 5,pdo,1,5e611998d1935f1ba9666c6ae6b52ee9,NORTH CAPITOL STREET AND P STREET NE,NORTH CAPITOL STREET,P STREET NE,22.31793539193614,5e611998d1935f1ba9666c6ae6b52ee9,True
68164404556,1500 NORTH CAPITOL STREET NW,WARD 5,pdo,2,9e8c925f188583a86d9097dd5747b2a3,BATES STREET NW AND NORTH CAPITOL STREET,BATES STREET NW,NORTH CAPITOL STREET,84.85841799067263,5e611998d1935f1ba9666c6ae6b52ee9,False
68164404556,1500 NORTH CAPITOL STREET NW,WARD 5,pdo,3,05374fafa4592c28727e685829b02db9,O STREET NW AND NORTH CAPITOL STREET NW,O STREET NW,NORTH CAPITOL STREET NW,120.03741154048906,5e611998d1935f1ba9666c6ae6b52ee9,False
68164404556,1500 NORTH CAPITOL STREET NW,WARD 5,pdo,4,879314a7991a6047f34407e379ba1e9e,NORTH CAPITOL STREET AND FLORIDA AVENUE NW,NORTH CAPITOL STREET,FLORIDA AVENUE NW,130.33168662459403,5e611998d1935f1ba9666c6ae6b52ee9,False
68164404556,1500 NORTH CAPITOL STREET NW,WARD 5,pdo,5,08ae214244b6bbd0e348e6ed039ceafa,FLORIDA AVENUE NE AND PORTER STREET NE,FLORIDA AVENUE NE,PORTER STREET NE,148.18411021910003,5e611998d1935f1ba9666c6ae6b52ee9,False
68361232838,2200 FAIRLAWN AVENUE SE,WARD 8,minor,1,9197e8478be2ce8d7fc8844f756e138a,PENNSYLVANIA AVENUE SE EASTBOUND AND RAMP FROM ANACOSTIA FREEWAY NORTHBOUND,PENNSYLVANIA AVENUE SE,ANACOSTIA FREEWAY SE,38.5424449050012,bab0627e3974628730209d498841088e,False
68361232838,2200 FAIRLAWN AVENUE SE,WARD 8,minor,2,0657f76f91f4f85746fcb19d58847654,PENNSYLVANIA AVENUE SE EASTBOUND AND RAMP FROM ANACOSTIA FREEWAY SE NORTHBOUND,PENNSYLVANIA AVENUE SE,ANACOSTIA FREEWAY SE,65.62695516114123,bab0627e3974628730209d498841088e,False
68361232838,2200 FAIRLAWN AVENUE SE,WARD 8,minor,3,bab0627e3974628730209d498841088e,FAIRLAWN AVENUE SE AND PENNSYLVANIA AVENUE SE,FAIRLAWN AVENUE SE,PENNSYLVANIA AVENUE SE,65.8198034780487,bab0627e3974628730209d498841088e,True
68361232838,2200 FAIRLAWN AVENUE SE,WARD 8,minor,4,bab0627e3974628730209d498841088e,FAIRLAWN AVENUE SE AND RAMP TO ANACOSTIA FREEWAY SE NORTHBOUND,FAIRLAWN AVENUE SE,ANACOSTIA FREEWAY SE,65.81982557910635,bab0627e3974628730209d498841088e,True
68361232838,2200 FAIRLAWN AVENUE SE,WARD 8,minor,5,b4169b8ccedffefa3b35db7776baa336,PROUT STREET SE AND PENNSYLVANIA AVENUE SE,PROUT STREET SE,PENNSYLVANIA AVENUE SE,85.99063086604708,bab0627e3974628730209d498841088e,False
57511587961,2300 NEW YORK AVENUE NE,WARD 5,pdo,1,06e2fc6c9cfe39f40ef42c606ea170df,BLADENSBURG ROAD NE AND NEW YORK AVENUE NE,BLADENSBURG ROAD NE,NEW YORK AVENUE NE,59.58164685293378,06e2fc6c9cfe39f40ef42c606ea170df,True
57511587961,2300 NEW YORK AVENUE NE,WARD 5,pdo,2,fd775a2b311d65edac1f05a4c0f481ad,QUEENS CHAPEL ROAD NE AND BLADENSBURG ROAD NE,QUEENS CHAPEL ROAD NE,BLADENSBURG ROAD NE,98.18374502493519,06e2fc6c9cfe39f40ef42c606ea170df,False
57511587961,2300 NEW YORK AVENUE NE,WARD 5,pdo,3,85748d2970c50ef7319db14f93a1d9dd,BLADENSBURG ROAD NE AND 24TH PLACE NE,BLADENSBURG ROAD NE,24TH PLACE NE,207.56262661831116,06e2fc6c9cfe39f40ef42c606ea170df,False
57511587961,2300 NEW YORK AVENUE NE,WARD 5,pdo,4,012cf6b92b6c5702814e3f4c17ef68df,24TH STREET NE AND T STREET NE,24TH STREET NE,T STREET NE,247.79176246593596,06e2fc6c9cfe39f40ef42c606ea170df,False
57511587961,2300 NEW YORK AVENUE NE,WARD 5,pdo,5,2198ced7833c3445a3fbaa626e853454,ADAMS PLACE NE AND QUEENS CHAPEL ROAD NE,ADAMS PLACE NE,QUEENS CHAPEL ROAD NE,253.46626504744614,06e2fc6c9cfe39f40ef42c606ea170df,False
69665607769,127 E STREET NW,WARD 6,pdo,1,7e21c19450b2740775928c8f4fdacfb0,E STREET NW AND 2ND STREET NW,E STREET NW,2ND STREET NW,34.00672248446998,8989597d9fee918ee360fa9ca7456714,False
69665607769,127 E STREET NW,WARD 6,pdo,2,8989597d9fee918ee360fa9ca7456714,E STREET NW AND 1ST STREET NW,E STREET NW,1ST STREET NW,95.33822109543023,8989597d9fee918ee360fa9ca7456714,True
69665607769,127 E STREET NW,WARD 6,pdo,3,86c13e1aeb79d6cb287329c3f3b995ed,INTERSTATE 395 NORTHBOUND AND RAMP TO 2ND STREET NW NORTHBOUND,INTERSTATE 395,2ND STREET NW,104.31004033763995,8989597d9fee918ee360fa9ca7456714,False
69665607769,127 E STREET NW,WARD 6,pdo,4,53e99de389f09aa1ca0b9bd52baca14b,2ND STREET NW AND F STREET NW,2ND STREET NW,F STREET NW,139.13633031955226,8989597d9fee918ee360fa9ca7456714,False
69665607769,127 E STREET NW,WARD 6,pdo,5,dc111eed249698877c2d88f078ac4a46,MITCH SNYDER PLACE NW AND D STREET NW,MITCH SNYDER PLACE NW,D STREET NW,153.91464560783592,8989597d9fee918ee360fa9ca7456714,False
56874838107,201 M STREET NE,WARD 6,minor,1,934f18353cdd428b4093a3cdae5f33cb,DELAWARE AVENUE NE AND M STREET NE,DELAWARE AVENUE NE,M STREET NE,23.284643722720862,934f18353cdd428b4093a3cdae5f33cb,True
56874838107,201 M STREET NE,WARD 6,minor,2,2adfc8f7f16953514269ef845be2922d,M STREET NE AND 3RD STREET NE,M STREET NE,3RD STREET NE,97.17126887995288,934f18353cdd428b4093a3cdae5f33cb,False
56874838107,201 M STREET NE,WARD 6,minor,3,836a173f3381e927e59b0df721a0edcb,DELAWARE AVENUE NE AND 2ND STREET NE,DELAWARE AVENUE NE,2ND STREET NE,150.05053875097474,934f18353cdd428b4093a3cdae5f33cb,False
56874838107,201 M STREET NE,WARD 6,minor,4,e50c400890d1aa439f341791437ea8c4,M STREET NE AND ABBEY PLACE NE,M STREET NE,ABBEY PLACE NE,160.3058330177288,934f18353cdd428b4093a3cdae5f33cb,False
56874838107,201 M STREET NE,WARD 6,minor,5,394b7983945129dba0cbc935c2963ead,L STREET NE AND CONGRESS STREET NE,L STREET NE,CONGRESS STREET NE,192.59173751856284,934f18353cdd428b4093a3cdae5f33cb,False
61185814818,8024 16TH STREET NW,WARD 4,pdo,1,2638a12ac20e0076bfbb84ca28faade8,16TH STREET NW AND ROXANNA ROAD NW,16TH STREET NW,ROXANNA ROAD NW,24.459991341867088,301d957ac49a9fa059c4425e75443ba1,False
61185814818,8024 16TH STREET NW,WARD 4,pdo,2,301d957ac49a9fa059c4425e75443ba1,16TH STREET NW AND ROXANNA ROAD NW,16TH STREET NW,ROXANNA ROAD NW,40.46773085101983,301d957ac49a9fa059c4425e75443ba1,True
61185814818,8024 16TH STREET NW,WARD 4,pdo,3,8ce873ef48a789622255bd701896d4e6,PRIMROSE ROAD NW AND 16TH STREET NW,PRIMROSE ROAD NW,16TH STREET NW,90.06841630175585,301d957ac49a9fa059c4425e75443ba1,False
61185814818,8024 16TH STREET NW,WARD 4,pdo,4,21bc3058362702389664561fe061849a,PRIMROSE ROAD NW AND ORCHID STREET NW,PRIMROSE ROAD NW,ORCHID STREET NW,93.17423723101982,301d957ac49a9fa059c4425e75443ba1,False
61185814818,8024 16TH STREET NW,WARD 4,pdo,5,e7ac8209c2ddb9fa73c4697431ed2c6d,16TH STREET NW AND PORTAL DRIVE NW,16TH STREET NW,PORTAL DRIVE NW,116.79094333938758,301d957ac49a9fa059c4425e75443ba1,False
58472924277,2600 30TH STREET NE,WARD 5,minor,1,8cc6abe3243f6b0534d3f980c66cade4,30TH STREET NE AND BLADENSBURG ROAD NE,30TH STREET NE,BLADENSBURG ROAD NE,10.02899494272255,8cc6abe3243f6b0534d3f980c66cade4,True
58472924277,2600 30TH STREET NE,WARD 5,minor,2,666a7cdb864830ba6db4b76729f8a8d0,EVARTS STREET NE AND 30TH STREET NE,EVARTS STREET NE,30TH STREET NE,41.538963517382186,8cc6abe3243f6b0534d3f980c66cade4,False
58472924277,2600 30TH STREET NE,WARD 5,minor,3,a92ff9a37037b46e755c53d4138c0968,BLADENSBURG ROAD NE AND EVARTS STREET NE,BLADENSBURG ROAD NE,EVARTS STREET NE,52.05093970002636,8cc6abe3243f6b0534d3f980c66cade4,False
58472924277,2600 30TH STREET NE,WARD 5,minor,4,df6e9ac8f40f0b17ef11a11a3f5caedc,DOUGLAS STREET NE AND 30TH STREET NE,DOUGLAS STREET NE,30TH STREET NE,77.70122698965538,8cc6abe3243f6b0534d3f980c66cade4,False
58472924277,2600 30TH STREET NE,WARD 5,minor,5,a199821cbc8ab55017305aed73731767,DOUGLAS STREET NE AND BLADENSBURG ROAD NE,DOUGLAS STREET NE,BLADENSBURG ROAD NE,99.47884512379794,8cc6abe3243f6b0534d3f980c66cade4,False
66140941128,100 NEW YORK AVENUE NE,WARD 5,pdo,1,fb2ba4911387fac685c89c4a14de8836,ECKINGTON PLACE NE AND FLORIDA AVENUE NE,ECKINGTON PLACE NE,FLORIDA AVENUE NE,29.40671864253722,f58d995ee2327b19c0ff94910468b1cd,False
66140941128,100 NEW YORK AVENUE NE,WARD 5,pdo,2,fb2ba4911387fac685c89c4a14de8836,1ST STREET NE AND FLORIDA AVENUE NE,1ST STREET NE,FLORIDA AVENUE NE,29.40671868034611,f58d995ee2327b19c0ff94910468b1cd,False
66140941128,100 NEW YORK AVENUE NE,WARD 5,pdo,3,5550184a53d9dd124c0f9b81fea894c1,1ST STREET NE AND NEW YORK AVENUE NE,1ST STREET NE,NEW YORK AVENUE NE,69.42809814787587,f58d995ee2327b19c0ff94910468b1cd,False
66140941128,100 NEW YORK AVENUE NE,WARD 5,pdo,4,f58d995ee2327b19c0ff94910468b1cd,NEW YORK AVENUE NE AND FLORIDA AVENUE NE,NEW YORK AVENUE NE,FLORIDA AVENUE NE,85.89378331526395,f58d995ee2327b19c0ff94910468b1cd,True
66140941128,100 NEW YORK AVENUE NE,WARD 5,pdo,5,0866c1c163ecdc48b21b91acb0272212,FLORIDA AVENUE NE AND P STREET NE,FLORIDA AVENUE NE,P STREET NE,119.22030747335758,f58d995ee2327b19c0ff94910468b1cd,False
53750555091,2620 CONNECTICUT AVENUE NW,WARD 3,pdo,1,88a3a9205e2a6f5c8b7352162a277711,24TH STREET NW AND CONNECTICUT AVENUE NW,24TH STREET NW,CONNECTICUT AVENUE NW,66.46250160405019,88a3a9205e2a6f5c8b7352162a277711,True
53750555091,2620 CONNECTICUT AVENUE NW,WARD 3,pdo,2,3308e43d2a9c1e3891ae123819240fdc,SHOREHAM DRIVE NW AND 24TH STREET NW,SHOREHAM DRIVE NW,24TH STREET NW,94.2548889982609,88a3a9205e2a6f5c8b7352162a277711,False
53750555091,2620 CONNECTICUT AVENUE NW,WARD 3,pdo,3,b3108bec25eddeb24db84dd2dc5f6864,CONNECTICUT AVENUE NW AND CALVERT STREET NW,CONNECTICUT AVENUE NW,CALVERT STREET NW,128.37682834077643,88a3a9205e2a6f5c8b7352162a277711,False
53750555091,2620 CONNECTICUT AVENUE NW,WARD 3,pdo,4,7bfceb319abde7214284d221d03d2d24,WOODLEY ROAD NW AND CONNECTICUT AVENUE NW,WOODLEY ROAD NW,CONNECTICUT AVENUE NW,135.38597206557628,88a3a9205e2a6f5c8b7352162a277711,False
53750555091,2620 CONNECTICUT AVENUE NW,WARD 3,pdo,5,6cdb11e1da9d5b3726820fc269c23c04,WOODLEY PLACE NW AND WOODLEY ROAD NW,WOODLEY PLACE NW,WOODLEY ROAD NW,158.13546291982394,88a3a9205e2a6f5c8b7352162a277711,False
57064695749,3314 R STREET NW,WARD 2,minor,1,b88f59ad07d8c9020af857bbb276e0b9,R STREET NW AND 34TH STREET NW,R STREET NW,34TH STREET NW,36.20789202068633,b88f59ad07d8c9020af857bbb276e0b9,True
57064695749,3314 R STREET NW,WARD 2,minor,2,1d27f9301fc4152ba90a14bfd4b11dfd,WISCONSIN AVENUE NW AND R STREET NW,WISCONSIN AVENUE NW,R STREET NW,70.25358867862799,b88f59ad07d8c9020af857bbb276e0b9,False
57064695749,3314 R STREET NW,WARD 2,minor,3,0b56ed21fdb94cea77bf609468b67886,WISCONSIN AVENUE NW AND S STREET NW,WISCONSIN AVENUE NW,S STREET NW,113.49225106968234,b88f59ad07d8c9020af857bbb276e0b9,False
57064695749,3314 R STREET NW,WARD 2,minor,4,335898f783a2bd143ab2348821631fc2,RESERVOIR ROAD NW AND 34TH STREET NW,RESERVOIR ROAD NW,34TH STREET NW,116.20488086865417,b88f59ad07d8c9020af857bbb276e0b9,False
57064695749,3314 R STREET NW,WARD 2,minor,5,b84950d9c393ea569a3d801017de8a5f,WISCONSIN AVENUE NW AND RESERVOIR ROAD NW,WISCONSIN AVENUE NW,RESERVOIR ROAD NW,154.1944076307654,b88f59ad07d8c9020af857bbb276e0b9,False
68430435661,2500 SOUTH DAKOTA AVENUE NE,WARD 5,minor,1,e69a631977b6678db6c68a801756e255,31ST STREET NE AND SOUTH DAKOTA AVENUE NE,31ST STREET NE,SOUTH DAKOTA AVENUE NE,38.08380142959959,e69a631977b6678db6c68a801756e255,True
68430435661,2500 SOUTH DAKOTA AVENUE NE,WARD 5,minor,2,ee247df5981e35543a1bdfe037ab356d,31ST STREET NE AND DOUGLAS STREET NE,31ST STREET NE,DOUGLAS STREET NE,57.306740135273046,e69a631977b6678db6c68a801756e255,False
68430435661,2500 SOUTH DAKOTA AVENUE NE,WARD 5,minor,3,f3126e8854e9ed738b1465f3c3968dbf,31ST PLACE NE AND DOUGLAS STREET NE,31ST PLACE NE,DOUGLAS STREET NE,111.6265309358197,e69a631977b6678db6c68a801756e255,False
68430435661,2500 SOUTH DAKOTA AVENUE NE,WARD 5,minor,4,0aa1bbfbdeefea269adb70e65e6ac686,31ST PLACE NE AND SOUTH DAKOTA AVENUE NE,31ST PLACE NE,SOUTH DAKOTA AVENUE NE,120.53133758230652,e69a631977b6678db6c68a801756e255,False
68430435661,2500 SOUTH DAKOTA AVENUE NE,WARD 5,minor,5,7456ed79e15a9930401498cf07a2e6b2,31ST STREET NE AND CHANNING STREET NE,31ST STREET NE,CHANNING STREET NE,172.85806956099756,e69a631977b6678db6c68a801756e255,False
60138726223,403 37TH PLACE SE,WARD 7,minor,1,8fcaaa816af7cb166c2b01adc9bd9396,D STREET SE AND 37TH PLACE SE,D STREET SE,37TH PLACE SE,1.0039696341223727,8fcaaa816af7cb166c2b01adc9bd9396,True
60138726223,403 37TH PLACE SE,WARD 7,minor,2,d78bfc992483cb219391c7049d0015f3,ELY PLACE SE AND 37TH STREET SE,ELY PLACE SE,37TH STREET SE,141.4171621311286,8fcaaa816af7cb166c2b01adc9bd9396,False
60138726223,403 37TH PLACE SE,WARD 7,minor,3,d7a153d17374dc56e2433fd43f0ab0a1,ELY PLACE SE AND 37TH PLACE SE,ELY PLACE SE,37TH PLACE SE,201.35490143975946,8fcaaa816af7cb166c2b01adc9bd9396,False
60138726223,403 37TH PLACE SE,WARD 7,minor,4,4aae500be802731978809c51d472d890,RIDGE ROAD SE AND C STREET SE,RIDGE ROAD SE,C STREET SE,231.85275888509648,8fcaaa816af7cb166c2b01adc9bd9396,False
60138726223,403 37TH PLACE SE,WARD 7,minor,5,c7f006935356cd2462ca0dc0de4b3676,RIDGE ROAD SE AND D STREET SE,RIDGE ROAD SE,D STREET SE,235.45905448965578,8fcaaa816af7cb166c2b01adc9bd9396,False
60862944011,2908 LANGSTON PLACE SE,WARD 8,pdo,1,84451dc869cc864a84d0ef10e5bd0d7d,RAYNOLDS PLACE SE AND LANGSTON PLACE SE,RAYNOLDS PLACE SE,LANGSTON PLACE SE,62.80148590461934,84451dc869cc864a84d0ef10e5bd0d7d,True
60862944011,2908 LANGSTON PLACE SE,WARD 8,pdo,2,902746e298892938ac281ba04126352c,HARTFORD STREET SE AND 23RD STREET SE,HARTFORD STREET SE,23RD STREET SE,78.89100880406491,84451dc869cc864a84d0ef10e5bd0d7d,False
60862944011,2908 LANGSTON PLACE SE,WARD 8,pdo,3,c3c93db8dfbe223cc89c6a0196dfef71,HARTFORD STREET SE AND 23RD PLACE SE,HARTFORD STREET SE,23RD PLACE SE,81.63470063068314,84451dc869cc864a84d0ef10e5bd0d7d,False
60862944011,2908 LANGSTON PLACE SE,WARD 8,pdo,4,06ccb72ccace17999fe0625833a970c4,LANGSTON PLACE SE AND 22ND STREET SE,LANGSTON PLACE SE,22ND STREET SE,114.30650635024912,84451dc869cc864a84d0ef10e5bd0d7d,False
60862944011,2908 LANGSTON PLACE SE,WARD 8,pdo,5,90bff8b1aac233ec49733b8512040807,24TH PLACE SE AND HARTFORD STREET SE,24TH PLACE SE,HARTFORD STREET SE,192.32956128284687,84451dc869cc864a84d0ef10e5bd0d7d,False
54709692478,35001/2 CONNECTICUT AVENUE NW,WARD 3,pdo,1,0e64a9d7c7ad1d320baea8e37bf2743b,ORDWAY STREET NW AND CONNECTICUT AVENUE NW,ORDWAY STREET NW,CONNECTICUT AVENUE NW,32.71701334361203,0e64a9d7c7ad1d320baea8e37bf2743b,True
54709692478,35001/2 CONNECTICUT AVENUE NW,WARD 3,pdo,2,9e1e3075894a99bbd7a5375a85d4f02d,29TH STREET NW AND ORDWAY STREET NW,29TH STREET NW,ORDWAY STREET NW,105.62422482329683,0e64a9d7c7ad1d320baea8e37bf2743b,False
54709692478,35001/2 CONNECTICUT AVENUE NW,WARD 3,pdo,3,a09b54513196b69d4500fcf0f10c2e64,PORTER STREET NW AND QUEBEC STREET NW,PORTER STREET NW,QUEBEC STREET NW,107.4541289642116,0e64a9d7c7ad1d320baea8e37bf2743b,False
54709692478,35001/2 CONNECTICUT AVENUE NW,WARD 3,pdo,4,e27f638339d196ded9138304032f9d07,PORTER STREET NW AND CONNECTICUT AVENUE NW,PORTER STREET NW,CONNECTICUT AVENUE NW,120.89806925441675,0e64a9d7c7ad1d320baea8e37bf2743b,False
54709692478,35001/2 CONNECTICUT AVENUE NW,WARD 3,pdo,5,c6c2e10d7351084b4b92c3d09e05bb96,ORDWAY STREET NW AND 30TH STREET NW,ORDWAY STREET NW,30TH STREET NW,208.71545627924814,0e64a9d7c7ad1d320baea8e37bf2743b,False
62026297969,1201 CONSTITUTION AVENUE NW,WARD 2,pdo,1,4b58ae9d44efe03f6b40265071ad9ae5,CONSTITUTION AVENUE NW AND 12TH STREET NW,CONSTITUTION AVENUE NW,12TH STREET NW,60.46011395107706,4b58ae9d44efe03f6b40265071ad9ae5,True
62026297969,1201 CONSTITUTION AVENUE NW,WARD 2,pdo,2,41bbd560fa50221da174fad32c27aecd,CONSTITUTION AVENUE NW AND MADISON DRIVE NW,CONSTITUTION AVENUE NW,MADISON DRIVE NW,111.623798257875,4b58ae9d44efe03f6b40265071ad9ae5,False
62026297969,1201 CONSTITUTION AVENUE NW,WARD 2,pdo,3,3df6c286c6b4277c9559e74f4fd94426,12TH STREET NW AND MADISON DRIVE NW,12TH STREET NW,MADISON DRIVE NW,189.15969834087937,4b58ae9d44efe03f6b40265071ad9ae5,False
62026297969,1201 CONSTITUTION AVENUE NW,WARD 2,pdo,4,da68b0c8d9cb8da7ce6845e45bb4f338,MADISON DRIVE NW EASTBOUND AND RAMP TO CONSTITUTION AVENUE NW EASTBOUND,MADISON DRIVE NW,CONSTITUTION AVENUE NW,197.16236878909174,4b58ae9d44efe03f6b40265071ad9ae5,False
62026297969,1201 CONSTITUTION AVENUE NW,WARD 2,pdo,5,ee5736a76b66cf08097014ab5c45fd51,10TH STREET NW AND CONSTITUTION AVENUE NW,10TH STREET NW,CONSTITUTION AVENUE NW,246.27288700842013,4b58ae9d44efe03f6b40265071ad9ae5,False
61969181565,7 M STREET NE,WARD 6,pdo,1,6f5ac909a4c8b911763abd5b6fc01e42,NORTH CAPITOL STREET AND M STREET NW,NORTH CAPITOL STREET,M STREET NW,40.05715350446435,6f5ac909a4c8b911763abd5b6fc01e42,True
61969181565,7 M STREET NE,WARD 6,pdo,2,c8766e0d8deca92d6c36937535d8a686,NORTH CAPITOL STREET AND PIERCE STREET NE,NORTH CAPITOL STREET,PIERCE STREET NE,114.31594146007612,6f5ac909a4c8b911763abd5b6fc01e42,False
61969181565,7 M STREET NE,WARD 6,pdo,3,5f7513a9740485d26d770028cef660b8,1ST PLACE NW AND M STREET NW,1ST PLACE NW,M STREET NW,144.33729720489612,6f5ac909a4c8b911763abd5b6fc01e42,False
61969181565,7 M STREET NE,WARD 6,pdo,4,44335852044edc631b80c1288870e7e8,1ST PLACE NW AND BANNER LANE NW,1ST PLACE NW,BANNER LANE NW,179.93229644317276,6f5ac909a4c8b911763abd5b6fc01e42,False
61969181565,7 M STREET NE,WARD 6,pdo,5,f9eca17ec338a84f6568e74fd00432a5,NORTH CAPITOL STREET NE AND N STREET NE,NORTH CAPITOL STREET NE,N STREET NE,182.35056778925863,6f5ac909a4c8b911763abd5b6fc01e42,False
60042054252,2900 M PLACE SE,WARD 7,minor,1,b1988545bc43202111e4eacf14fa7029,M PLACE SE AND FAIRLAWN AVENUE SE,M PLACE SE,FAIRLAWN AVENUE SE,21.41790830059201,b1988545bc43202111e4eacf14fa7029,True
60042054252,2900 M PLACE SE,WARD 7,minor,2,8931db0207eec65c6245879a31376072,K STREET SE AND FAIRLAWN AVENUE SE,K STREET SE,FAIRLAWN AVENUE SE,64.6314128916386,b1988545bc43202111e4eacf14fa7029,False
60042054252,2900 M PLACE SE,WARD 7,minor,3,b91f1202c0326491a7188dcba5a5986c,FAIRLAWN AVENUE SE AND M STREET SE,FAIRLAWN AVENUE SE,M STREET SE,110.92598908558541,b1988545bc43202111e4eacf14fa7029,False
60042054252,2900 M PLACE SE,WARD 7,minor,4,1f0b8086e5863c21c59732fd4875d4cf,30TH STREET SE AND K STREET SE,30TH STREET SE,K STREET SE,129.47227497405348,b1988545bc43202111e4eacf14fa7029,False
60042054252,2900 M PLACE SE,WARD 7,minor,5,4e44a1b4b97b2f8f54c1d747a1acedce,30TH STREET SE AND M PLACE SE,30TH STREET SE,M PLACE SE,140.8184674957682,b1988545bc43202111e4eacf14fa7029,False
61868512003,1284 MARYLAND AVENUE SW,WARD 2,pdo,1,dc000609d6553045ab862cff0da315bd,MAINE AVENUE SW NORTHBOUND AND RAMP TO D STREET SW,MAINE AVENUE SW,D STREET SW,30.219154821785608,6b27bd3835ee0a999a10816ab5b72797,False
61868512003,1284 MARYLAND AVENUE SW,WARD 2,pdo,2,07445c74798d20b79d03728ba5257cea,MAINE AVENUE SW NORTHBOUND AND RAMP FROM INTERSTATE 395 SOUTHBOUND,MAINE AVENUE SW,INTERSTATE 395,85.89423018059391,6b27bd3835ee0a999a10816ab5b72797,False
61868512003,1284 MARYLAND AVENUE SW,WARD 2,pdo,3,36ae2dacc48d3a9eb1bafd526f227f05,INTERSTATE 395 SOUTHBOUND AND RAMP FROM 9TH STREET SW SOUTHBOUND,INTERSTATE 395,9TH STREET SW,130.46185139353102,6b27bd3835ee0a999a10816ab5b72797,False
61868512003,1284 MARYLAND AVENUE SW,WARD 2,pdo,4,d754c1cd436633ba382c29b5783530a3,MAINE AVENUE SW SOUTHBOUND AND RAMP TO INTERSTATE 395 NORTHBOUND,MAINE AVENUE SW,INTERSTATE 395,132.42749942965673,6b27bd3835ee0a999a10816ab5b72797,False
61868512003,1284 MARYLAND AVENUE SW,WARD 2,pdo,5,6b27bd3835ee0a999a10816ab5b72797,MAINE AVENUE SW AND 12TH STREET SW,MAINE AVENUE SW,12TH STREET SW,144.90054902087613,6b27bd3835ee0a999a10816ab5b72797,True
61257296487,304 EASTERN AVENUE NE,WARD 7,minor,1,33df66a802baf590a8efa81a92b4fd69,EASTERN AVENUE NE AND SOUTHERN AVENUE NE,EASTERN AVENUE NE,SOUTHERN AVENUE NE,16.46181587745529,33df66a802baf590a8efa81a92b4fd69,True
61257296487,304 EASTERN AVENUE NE,WARD 7,minor,2,338d7a7e505913c741e1c2e5ac0e8869,63RD STREET NE AND CLAY STREET NE,63RD STREET NE,CLAY STREET NE,116.99714214887058,33df66a802baf590a8efa81a92b4fd69,False
61257296487,304 EASTERN AVENUE NE,WARD 7,minor,3,bfe19b2ffd847468951666f4f3e80347,BANKS PLACE NE AND MARYLAND PARK DRIVE NE,BANKS PLACE NE,MARYLAND PARK DRIVE NE,146.74687423494277,33df66a802baf590a8efa81a92b4fd69,False
61257296487,304 EASTERN AVENUE NE,WARD 7,minor,4,892dfb446812cb8628414c89def156dd,63RD STREET NE AND EASTERN AVENUE NE,63RD STREET NE,EASTERN AVENUE NE,155.37164629661694,33df66a802baf590a8efa81a92b4fd69,False
